crawl_type,business_entity,model,skill,source_url,page_url,page_title,text_sample,status,error_message,level1_url,level2_url,level3_url,supplier_url,level1_title,level2_title,level3_title,supply_chain_info
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=134&catid=137,蒸发器和冷凝器,车身零部件 > 汽车空调、暖风 > 蒸发器和冷凝器,success,,https://www.qcgys.com/category.php?cid=107&pid=113&catid=113,https://www.qcgys.com/category.php?cid=107&pid=134&catid=134,https://www.qcgys.com/category.php?cid=107&pid=134&catid=137,,车身零部件,汽车空调、暖风,蒸发器和冷凝器,车身零部件 > 汽车空调、暖风 > 蒸发器和冷凝器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=134&catid=138,暖风机,车身零部件 > 汽车空调、暖风 > 暖风机,success,,https://www.qcgys.com/category.php?cid=107&pid=113&catid=113,https://www.qcgys.com/category.php?cid=107&pid=134&catid=134,https://www.qcgys.com/category.php?cid=107&pid=134&catid=138,,车身零部件,汽车空调、暖风,暖风机,车身零部件 > 汽车空调、暖风 > 暖风机
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=134&catid=331,鼓风机,车身零部件 > 汽车空调、暖风 > 鼓风机,success,,https://www.qcgys.com/category.php?cid=107&pid=113&catid=113,https://www.qcgys.com/category.php?cid=107&pid=134&catid=134,https://www.qcgys.com/category.php?cid=107&pid=134&catid=331,,车身零部件,汽车空调、暖风,鼓风机,车身零部件 > 汽车空调、暖风 > 鼓风机
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=134&catid=139,空调管等,车身零部件 > 汽车空调、暖风 > 空调管等,success,,https://www.qcgys.com/category.php?cid=107&pid=113&catid=113,https://www.qcgys.com/category.php?cid=107&pid=134&catid=134,https://www.qcgys.com/category.php?cid=107&pid=134&catid=139,,车身零部件,汽车空调、暖风,空调管等,车身零部件 > 汽车空调、暖风 > 空调管等
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=113&catid=362,车身系列,车身零部件 > 车身系列,success,,https://www.qcgys.com/category.php?cid=107&pid=113&catid=113,https://www.qcgys.com/category.php?cid=107&pid=113&catid=362,,,车身零部件,车身系列,,车身零部件 > 车身系列
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=141&catid=142,蓄电池,电子电器零部件 > 车用电池 > 蓄电池,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=141&catid=141,https://www.qcgys.com/category.php?cid=107&pid=141&catid=142,,电子电器零部件,车用电池,蓄电池,电子电器零部件 > 车用电池 > 蓄电池
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=141&catid=143,电池附件及材料,电子电器零部件 > 车用电池 > 电池附件及材料,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=141&catid=141,https://www.qcgys.com/category.php?cid=107&pid=141&catid=143,,电子电器零部件,车用电池,电池附件及材料,电子电器零部件 > 车用电池 > 电池附件及材料
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=144&catid=145,发电机,电子电器零部件 > 电机及其配件 > 发电机,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=144&catid=144,https://www.qcgys.com/category.php?cid=107&pid=144&catid=145,,电子电器零部件,电机及其配件,发电机,电子电器零部件 > 电机及其配件 > 发电机
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=144&catid=332,起动机,电子电器零部件 > 电机及其配件 > 起动机,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=144&catid=144,https://www.qcgys.com/category.php?cid=107&pid=144&catid=332,,电子电器零部件,电机及其配件,起动机,电子电器零部件 > 电机及其配件 > 起动机
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=144&catid=333,微电机,电子电器零部件 > 电机及其配件 > 微电机,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=144&catid=144,https://www.qcgys.com/category.php?cid=107&pid=144&catid=333,,电子电器零部件,电机及其配件,微电机,电子电器零部件 > 电机及其配件 > 微电机
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=144&catid=334,磁电机,电子电器零部件 > 电机及其配件 > 磁电机,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=144&catid=144,https://www.qcgys.com/category.php?cid=107&pid=144&catid=334,,电子电器零部件,电机及其配件,磁电机,电子电器零部件 > 电机及其配件 > 磁电机
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=144&catid=146,电机配件,电子电器零部件 > 电机及其配件 > 电机配件,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=144&catid=144,https://www.qcgys.com/category.php?cid=107&pid=144&catid=146,,电子电器零部件,电机及其配件,电机配件,电子电器零部件 > 电机及其配件 > 电机配件
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=147&catid=148,分电器,电子电器零部件 > 点火装置 > 分电器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=147&catid=147,https://www.qcgys.com/category.php?cid=107&pid=147&catid=148,,电子电器零部件,点火装置,分电器,电子电器零部件 > 点火装置 > 分电器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=147&catid=335,点火线圈,电子电器零部件 > 点火装置 > 点火线圈,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=147&catid=147,https://www.qcgys.com/category.php?cid=107&pid=147&catid=335,,电子电器零部件,点火装置,点火线圈,电子电器零部件 > 点火装置 > 点火线圈
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=147&catid=336,点火器,电子电器零部件 > 点火装置 > 点火器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=147&catid=147,https://www.qcgys.com/category.php?cid=107&pid=147&catid=336,,电子电器零部件,点火装置,点火器,电子电器零部件 > 点火装置 > 点火器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=147&catid=149,火花塞,电子电器零部件 > 点火装置 > 火花塞,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=147&catid=147,https://www.qcgys.com/category.php?cid=107&pid=147&catid=149,,电子电器零部件,点火装置,火花塞,电子电器零部件 > 点火装置 > 火花塞
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=147&catid=150,高压点火线,电子电器零部件 > 点火装置 > 高压点火线,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=147&catid=147,https://www.qcgys.com/category.php?cid=107&pid=147&catid=150,,电子电器零部件,点火装置,高压点火线,电子电器零部件 > 点火装置 > 高压点火线
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=151&catid=152,汽车灯具,电子电器零部件 > 灯具、仪表、传感器 > 汽车灯具,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=151&catid=151,https://www.qcgys.com/category.php?cid=107&pid=151&catid=152,,电子电器零部件,灯具、仪表、传感器,汽车灯具,电子电器零部件 > 灯具、仪表、传感器 > 汽车灯具
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=151&catid=153,汽车仪表,电子电器零部件 > 灯具、仪表、传感器 > 汽车仪表,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=151&catid=151,https://www.qcgys.com/category.php?cid=107&pid=151&catid=153,,电子电器零部件,灯具、仪表、传感器,汽车仪表,电子电器零部件 > 灯具、仪表、传感器 > 汽车仪表
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=151&catid=154,传感器,电子电器零部件 > 灯具、仪表、传感器 > 传感器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=151&catid=151,https://www.qcgys.com/category.php?cid=107&pid=151&catid=154,,电子电器零部件,灯具、仪表、传感器,传感器,电子电器零部件 > 灯具、仪表、传感器 > 传感器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=140&catid=155,开关,电子电器零部件 > 开关,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=140&catid=155,,,电子电器零部件,开关,,电子电器零部件 > 开关
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=156&catid=157,继电器,电子电器零部件 > 电磁阀、继电器与配电盒 > 继电器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=156&catid=156,https://www.qcgys.com/category.php?cid=107&pid=156&catid=157,,电子电器零部件,电磁阀、继电器与配电盒,继电器,电子电器零部件 > 电磁阀、继电器与配电盒 > 继电器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=156&catid=337,闪光器,电子电器零部件 > 电磁阀、继电器与配电盒 > 闪光器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=156&catid=156,https://www.qcgys.com/category.php?cid=107&pid=156&catid=337,,电子电器零部件,电磁阀、继电器与配电盒,闪光器,电子电器零部件 > 电磁阀、继电器与配电盒 > 闪光器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=156&catid=338,电磁阀,电子电器零部件 > 电磁阀、继电器与配电盒 > 电磁阀,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=156&catid=156,https://www.qcgys.com/category.php?cid=107&pid=156&catid=338,,电子电器零部件,电磁阀、继电器与配电盒,电磁阀,电子电器零部件 > 电磁阀、继电器与配电盒 > 电磁阀
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=156&catid=158,点烟器,电子电器零部件 > 电磁阀、继电器与配电盒 > 点烟器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=156&catid=156,https://www.qcgys.com/category.php?cid=107&pid=156&catid=158,,电子电器零部件,电磁阀、继电器与配电盒,点烟器,电子电器零部件 > 电磁阀、继电器与配电盒 > 点烟器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=156&catid=339,电阻器,电子电器零部件 > 电磁阀、继电器与配电盒 > 电阻器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=156&catid=156,https://www.qcgys.com/category.php?cid=107&pid=156&catid=339,,电子电器零部件,电磁阀、继电器与配电盒,电阻器,电子电器零部件 > 电磁阀、继电器与配电盒 > 电阻器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=156&catid=159,熔断器,电子电器零部件 > 电磁阀、继电器与配电盒 > 熔断器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=156&catid=156,https://www.qcgys.com/category.php?cid=107&pid=156&catid=159,,电子电器零部件,电磁阀、继电器与配电盒,熔断器,电子电器零部件 > 电磁阀、继电器与配电盒 > 熔断器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=160&catid=161,汽车线束和插接器,电子电器零部件 > 线束、软轴 > 汽车线束和插接器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=160&catid=160,https://www.qcgys.com/category.php?cid=107&pid=160&catid=161,,电子电器零部件,线束、软轴,汽车线束和插接器,电子电器零部件 > 线束、软轴 > 汽车线束和插接器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=160&catid=162,汽车软轴和拉索,电子电器零部件 > 线束、软轴 > 汽车软轴和拉索,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=160&catid=160,https://www.qcgys.com/category.php?cid=107&pid=160&catid=162,,电子电器零部件,线束、软轴,汽车软轴和拉索,电子电器零部件 > 线束、软轴 > 汽车软轴和拉索
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=163&catid=164,汽车音响及多媒体,电子电器零部件 > 喇叭、音响系统装置 > 汽车音响及多媒体,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=163&catid=163,https://www.qcgys.com/category.php?cid=107&pid=163&catid=164,,电子电器零部件,喇叭、音响系统装置,汽车音响及多媒体,电子电器零部件 > 喇叭、音响系统装置 > 汽车音响及多媒体
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=163&catid=165,扬声器,电子电器零部件 > 喇叭、音响系统装置 > 扬声器,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=163&catid=163,https://www.qcgys.com/category.php?cid=107&pid=163&catid=165,,电子电器零部件,喇叭、音响系统装置,扬声器,电子电器零部件 > 喇叭、音响系统装置 > 扬声器
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=163&catid=166,汽车天线,电子电器零部件 > 喇叭、音响系统装置 > 汽车天线,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=163&catid=163,https://www.qcgys.com/category.php?cid=107&pid=163&catid=166,,电子电器零部件,喇叭、音响系统装置,汽车天线,电子电器零部件 > 喇叭、音响系统装置 > 汽车天线
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=167&catid=168,汽车空调电器元件,电子电器零部件 > 其他汽车电器零件 > 汽车空调电器元件,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=167&catid=167,https://www.qcgys.com/category.php?cid=107&pid=167&catid=168,,电子电器零部件,其他汽车电器零件,汽车空调电器元件,电子电器零部件 > 其他汽车电器零件 > 汽车空调电器元件
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=167&catid=257,汽车电子控制系统与模块,电子电器零部件 > 其他汽车电器零件 > 汽车电子控制系统与模块,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=167&catid=167,https://www.qcgys.com/category.php?cid=107&pid=167&catid=257,,电子电器零部件,其他汽车电器零件,汽车电子控制系统与模块,电子电器零部件 > 其他汽车电器零件 > 汽车电子控制系统与模块
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=167&catid=169,其他汽车电器件,电子电器零部件 > 其他汽车电器零件 > 其他汽车电器件,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=167&catid=167,https://www.qcgys.com/category.php?cid=107&pid=167&catid=169,,电子电器零部件,其他汽车电器零件,其他汽车电器件,电子电器零部件 > 其他汽车电器零件 > 其他汽车电器件
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=140&catid=365,电子电器系列,电子电器零部件 > 电子电器系列,success,,https://www.qcgys.com/category.php?cid=107&pid=140&catid=140,https://www.qcgys.com/category.php?cid=107&pid=140&catid=365,,,电子电器零部件,电子电器系列,,电子电器零部件 > 电子电器系列
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=170&catid=171,摩擦材料,通用件及其他 > 摩擦材料,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=170&catid=171,,,通用件及其他,摩擦材料,,通用件及其他 > 摩擦材料
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=170&catid=172,密封件,通用件及其他 > 密封件,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=170&catid=172,,,通用件及其他,密封件,,通用件及其他 > 密封件
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=173&catid=174,橡胶传动带,通用件及其他 > 橡胶、塑料制品 > 橡胶传动带,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=173&catid=173,https://www.qcgys.com/category.php?cid=107&pid=173&catid=174,,通用件及其他,橡胶、塑料制品,橡胶传动带,通用件及其他 > 橡胶、塑料制品 > 橡胶传动带
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=173&catid=175,橡塑制品,通用件及其他 > 橡胶、塑料制品 > 橡塑制品,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=173&catid=173,https://www.qcgys.com/category.php?cid=107&pid=173&catid=175,,通用件及其他,橡胶、塑料制品,橡塑制品,通用件及其他 > 橡胶、塑料制品 > 橡塑制品
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=170&catid=176,软硬管,通用件及其他 > 软硬管,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=170&catid=176,,,通用件及其他,软硬管,,通用件及其他 > 软硬管
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=177&catid=178,粉末冶金件,通用件及其他 > 粉末冶金件、铸锻件、冲压件 > 粉末冶金件,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=177&catid=177,https://www.qcgys.com/category.php?cid=107&pid=177&catid=178,,通用件及其他,粉末冶金件、铸锻件、冲压件,粉末冶金件,通用件及其他 > 粉末冶金件、铸锻件、冲压件 > 粉末冶金件
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=177&catid=179,铸锻件和冲压件,通用件及其他 > 粉末冶金件、铸锻件、冲压件 > 铸锻件和冲压件,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=177&catid=177,https://www.qcgys.com/category.php?cid=107&pid=177&catid=179,,通用件及其他,粉末冶金件、铸锻件、冲压件,铸锻件和冲压件,通用件及其他 > 粉末冶金件、铸锻件、冲压件 > 铸锻件和冲压件
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=180&catid=181,标准件及紧固件,通用件及其他 > 标准件、紧固件、轴承 > 标准件及紧固件,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=180&catid=180,https://www.qcgys.com/category.php?cid=107&pid=180&catid=181,,通用件及其他,标准件、紧固件、轴承,标准件及紧固件,通用件及其他 > 标准件、紧固件、轴承 > 标准件及紧固件
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=180&catid=182,轴承和轴套,通用件及其他 > 标准件、紧固件、轴承 > 轴承和轴套,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=180&catid=180,https://www.qcgys.com/category.php?cid=107&pid=180&catid=182,,通用件及其他,标准件、紧固件、轴承,轴承和轴套,通用件及其他 > 标准件、紧固件、轴承 > 轴承和轴套
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=180&catid=183,弹簧,通用件及其他 > 标准件、紧固件、轴承 > 弹簧,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=180&catid=180,https://www.qcgys.com/category.php?cid=107&pid=180&catid=183,,通用件及其他,标准件、紧固件、轴承,弹簧,通用件及其他 > 标准件、紧固件、轴承 > 弹簧
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=180&catid=184,链条和链轮,通用件及其他 > 标准件、紧固件、轴承 > 链条和链轮,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=180&catid=180,https://www.qcgys.com/category.php?cid=107&pid=180&catid=184,,通用件及其他,标准件、紧固件、轴承,链条和链轮,通用件及其他 > 标准件、紧固件、轴承 > 链条和链轮
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=170&catid=185,汽车涂料（车漆）,通用件及其他 > 汽车涂料（车漆）,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=170&catid=185,,,通用件及其他,汽车涂料（车漆）,,通用件及其他 > 汽车涂料（车漆）
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=170&catid=340,黏合剂,通用件及其他 > 黏合剂,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=170&catid=340,,,通用件及其他,黏合剂,,通用件及其他 > 黏合剂
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=170&catid=186,油品,通用件及其他 > 油品,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=170&catid=186,,,通用件及其他,油品,,通用件及其他 > 油品
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=187&catid=188,金属材料,通用件及其他 > 其他相关材料及加工件 > 金属材料,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=187&catid=187,https://www.qcgys.com/category.php?cid=107&pid=187&catid=188,,通用件及其他,其他相关材料及加工件,金属材料,通用件及其他 > 其他相关材料及加工件 > 金属材料
全量,供应链 3、URLs：https://www.chinaautosupplier.com/ 4、获取全部产品分类一级二级三级,,,https://www.chinaautosupplier.com/,https://www.qcgys.com/category.php?cid=107&pid=187&catid=189,纺织面料,通用件及其他 > 其他相关材料及加工件 > 纺织面料,success,,https://www.qcgys.com/category.php?cid=107&pid=170&catid=170,https://www.qcgys.com/category.php?cid=107&pid=187&catid=187,https://www.qcgys.com/category.php?cid=107&pid=187&catid=189,,通用件及其他,其他相关材料及加工件,纺织面料,通用件及其他 > 其他相关材料及加工件 > 纺织面料
