crawl_type,business_entity,model,skill,source_url,page_url,page_title,text_sample,status,error_message,level1_url,level2_url,level3_url,supplier_url
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=1&region=武汉,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=1&region=武汉,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=1&region=武汉&time=preyear,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=1&region=武汉&time=preyear,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=1&time=preyear&region=上海,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=1&time=preyear&region=上海,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&months=7&time=thisyear,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&months=7&time=thisyear,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&months=7&time=thisyear&region=郑州,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&months=7&time=thisyear&region=郑州,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&region=其他,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&region=其他,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&region=其他&months=7&time=thisyear,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&region=其他&months=7&time=thisyear,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&time=preyear,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&leibie=2&time=preyear,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=广州&time=thisyear&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=广州&time=thisyear&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=长春&leibie=1&time=preyear,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=长春&leibie=1&time=preyear,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=长春&time=preyear&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=长春&time=preyear&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=长春&time=thisyear&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&region=长春&time=thisyear&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&time=preyear&region=上海&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&time=preyear&region=上海&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&time=thisyear&leibie=1&region=广州,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2018&time=thisyear&leibie=1&region=广州,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2019&time=thisyear&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2019&time=thisyear&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2019&time=thisyear&leibie=1&region=上海,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2019&time=thisyear&leibie=1&region=上海,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&leibie=1&time=nextyear&region=成都,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&leibie=1&time=nextyear&region=成都,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&months=7&time=thisyear&region=沈阳&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&months=7&time=thisyear&region=沈阳&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&region=北京&leibie=1&time=nextyear,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&region=北京&leibie=1&time=nextyear,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&region=北京&time=nextyear&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&region=北京&time=nextyear&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&region=沈阳&leibie=3&months=7&time=thisyear,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2020&region=沈阳&leibie=3&months=7&time=thisyear,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&leibie=3&time=thisyear,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&leibie=3&time=thisyear,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&region=成都&leibie=3&time=thisyear,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&region=成都&leibie=3&time=thisyear,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&leibie=3&region=杭州,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&leibie=3&region=杭州,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&leibie=3&region=郑州,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&leibie=3&region=郑州,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&region=成都&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&region=成都&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&region=郑州&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&region=郑州&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&region=重庆&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2021&time=preyear&region=重庆&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&region=深圳,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&region=深圳,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&region=深圳&months=7&time=thisyear,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&region=深圳&months=7&time=thisyear,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&region=郑州,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&region=郑州,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&time=thisyear&region=武汉,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=1&time=thisyear&region=武汉,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=2&months=7&time=thisyear&region=郑州,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=2&months=7&time=thisyear&region=郑州,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=2&region=北京&months=7&time=thisyear,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=2&region=北京&months=7&time=thisyear,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=2&time=thisyear&region=武汉,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&leibie=2&time=thisyear&region=武汉,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=2&region=北京,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=2&region=北京,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=2&region=长春,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=2&region=长春,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=3&region=郑州,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=3&region=郑州,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=3&region=长春,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&leibie=3&region=长春,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&region=武汉&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&region=武汉&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&region=深圳&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&months=7&time=thisyear&region=深圳&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=其他&leibie=1&time=thisyear,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=其他&leibie=1&time=thisyear,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=长春&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=长春&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=长春&leibie=2&time=thisyear,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=长春&leibie=2&time=thisyear,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=长春&months=7&time=thisyear&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&region=长春&months=7&time=thisyear&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=nextyear&leibie=3&region=深圳,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=nextyear&leibie=3&region=深圳,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=nextyear&region=成都&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=nextyear&region=成都&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&leibie=1&region=广州,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&leibie=1&region=广州,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&leibie=1&region=杭州,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&leibie=1&region=杭州,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&region=其他&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&region=其他&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&region=武汉&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&nianfen=2024&time=thisyear&region=武汉&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=广州&leibie=2&time=yugao&months=7,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&region=广州&leibie=2&time=yugao&months=7,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=广州&nianfen=2024&time=nextyear&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&region=广州&nianfen=2024&time=nextyear&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=成都&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&region=成都&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=成都&leibie=3&time=preyear,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&region=成都&leibie=3&time=preyear,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=成都&time=yugao&months=7&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&region=成都&time=yugao&months=7&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=武汉&leibie=1&time=lishi&months=wangnianlishi&nianfen=2018,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&region=武汉&leibie=1&time=lishi&months=wangnianlishi&nianfen=2018,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=武汉&leibie=3&time=yugao&months=7,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&region=武汉&leibie=3&time=yugao&months=7,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=武汉&time=lishi&months=jinnianlishi&nianfen=2024&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&region=武汉&time=lishi&months=jinnianlishi&nianfen=2024&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=郑州&leibie=2&time=thisyear,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&region=郑州&leibie=2&time=thisyear,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=郑州&time=nextyear&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&region=郑州&time=nextyear&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=郑州&time=yugao&months=mingnian&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&region=郑州&time=yugao&months=mingnian&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&leibie=2&nianfen=2017&time=preyear,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&leibie=2&nianfen=2017&time=preyear,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&leibie=2&time=lishi&months=wangnianlishi&nianfen=2017,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&leibie=2&time=lishi&months=wangnianlishi&nianfen=2017,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&nianfen=2018&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&nianfen=2018&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&nianfen=2018&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&nianfen=2018&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&time=lishi&months=wangnianlishi&nianfen=2018&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&time=lishi&months=wangnianlishi&nianfen=2018&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&time=yugao&months=7&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&region=重庆&time=yugao&months=7&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=jinnianlishi&nianfen=2024&leibie=1&region=武汉,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=jinnianlishi&nianfen=2024&leibie=1&region=武汉,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=jinnianlishi&nianfen=2024&leibie=1&region=长春,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=jinnianlishi&nianfen=2024&leibie=1&region=长春,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=jinnianlishi&nianfen=2024&leibie=3&region=重庆,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=jinnianlishi&nianfen=2024&leibie=3&region=重庆,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2018&leibie=1&region=成都,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2018&leibie=1&region=成都,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2018&leibie=3,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2018&leibie=3,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2020&leibie=1&region=郑州,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2020&leibie=1&region=郑州,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2020&region=北京&leibie=1,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2020&region=北京&leibie=1,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2021&region=重庆&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&time=lishi&months=wangnianlishi&nianfen=2021&region=重庆&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=nextyear&leibie=3&region=广州,产品分类 L3,分类层级 leibie=3,success,,,,https://www.qcgys.com/article.php?cid=63&page=3&time=nextyear&leibie=3&region=广州,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&leibie=1&region=长春,产品分类 L1,分类层级 leibie=1,success,,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&leibie=1&region=长春,,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&leibie=2,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&leibie=2&region=长春,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&leibie=2&region=长春,,
全量,供应链,gpt-5.4,Playwright（浏览器自动化）,https://www.chinaautosupplier.com/,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&region=郑州&leibie=2,产品分类 L2,分类层级 leibie=2,success,,,https://www.qcgys.com/article.php?cid=63&page=3&time=yugao&months=7&region=郑州&leibie=2,,
